,SEGMENTID,ONSTREETNAME,WORK_START_DATE,WORK_END_DATE,BOROUGH_CODE
21786,18659,bay view avenue,2018-10-09 00:00:00,2018-10-12 23:59:59,B
21787,277557,shore parkway,2018-12-07 13:45:29,2019-01-04 23:58:59,B
21788,277557,shore parkway,2018-12-07 13:45:29,2019-01-04 23:58:59,B
21789,20953,50 street,2018-09-28 00:00:00,2018-10-29 23:58:59,B
21790,20953,50 street,2018-09-28 00:00:00,2018-10-29 23:58:59,B
21791,20953,50 street,2018-09-28 00:00:00,2018-10-29 23:58:59,B
21792,27681,ditmas avenue,2018-10-29 00:00:00,2018-12-31 23:58:59,B
21793,31990,perry street,2018-10-30 16:11:33,2018-12-31 23:59:59,M
21794,172622,38 street,2018-11-06 10:39:16,2018-12-07 23:58:59,Q
21795,280844,queens plaza north,2018-09-07 00:00:00,2018-09-18 23:58:59,Q
21796,280844,queens plaza north,2018-09-07 00:00:00,2018-09-18 23:58:59,Q
21797,281111,glen street,2018-08-30 09:22:57,2018-09-28 23:59:59,S
21798,172584,queens plaza north,2018-08-03 00:00:00,2018-08-07 23:58:59,Q
21799,172584,queens plaza north,2018-08-03 00:00:00,2018-08-07 23:58:59,Q
21800,164343,suffolk street,2018-10-28 00:00:00,2018-11-30 23:58:59,M
21801,164343,suffolk street,2018-10-28 00:00:00,2018-11-30 23:58:59,M
21802,164344,suffolk street,2018-10-22 15:07:48,2018-11-30 23:58:59,M
21803,283149,bryant avenue,2018-08-03 11:27:02,2018-10-01 23:58:59,X
21804,283605,riverside drive,2018-08-30 00:00:00,2018-09-30 23:59:59,M
21805,283606,riverside drive,2018-08-30 00:00:00,2018-09-30 23:59:59,M
21806,277439,sheridan avenue,2018-12-08 00:00:00,2018-12-17 23:58:59,X
21807,277439,sheridan avenue,2018-12-08 00:00:00,2018-12-17 23:58:59,X
21808,172584,queens plaza north,2018-08-03 00:00:00,2018-08-07 23:58:59,Q
21809,172584,queens plaza north,2018-08-03 00:00:00,2018-08-07 23:58:59,Q
21810,172584,queens plaza north,2018-08-03 00:00:00,2018-08-07 23:58:59,Q
21811,21319,41 street,2018-10-11 00:00:00,2018-10-13 23:58:59,B
21812,27880,kermit place,2018-11-29 00:00:00,2018-12-05 23:59:59,B
21813,27884,kermit place,2018-11-29 00:00:00,2018-12-05 23:59:59,B
21814,27887,east 8 street,2018-11-29 00:00:00,2018-12-05 23:59:59,B
21815,27891,east 8 street,2018-11-29 00:00:00,2018-12-05 23:59:59,B
21816,219690,east 135 street,2018-09-12 15:43:36,2018-10-12 23:59:59,M
21817,27894,east 8 street,2018-11-29 00:00:00,2018-12-05 23:59:59,B
21818,27908,east 8 street,2018-11-29 00:00:00,2018-12-05 23:59:59,B
21819,224754,west 135 street,2018-09-12 15:43:47,2018-10-12 23:59:59,M
21820,165359,east 48 street,2018-10-29 00:00:00,2018-11-10 23:58:59,M
21821,165480,east 58 street,2018-10-13 00:00:00,2018-11-12 23:58:59,M
21822,165481,east 58 street,2018-10-13 00:00:00,2018-11-12 23:58:59,M
21823,165481,east 58 street,2018-10-13 00:00:00,2018-11-12 23:58:59,M
21824,173035,west 129 street,2018-10-30 15:20:31,2018-12-31 23:59:59,M
21825,22534,union street,2018-07-26 14:47:59,2018-10-24 23:58:59,B
21826,110221,fenway circle,2018-09-05 10:25:59,2018-10-31 23:59:59,S
21827,110325,colon avenue,2018-09-05 10:41:56,2018-10-31 23:59:59,S
21828,110325,colon avenue,2018-09-05 10:41:57,2018-10-31 23:59:59,S
21829,110326,colon avenue,2018-09-05 10:41:56,2018-10-31 23:59:59,S
21830,110327,colon avenue,2018-09-05 10:41:57,2018-10-31 23:59:59,S
21831,279117,223 street,2018-11-21 08:38:38,2019-01-04 23:59:59,Q
21832,279117,223 street,2018-11-21 08:38:39,2019-01-04 23:59:59,Q
21833,27925,east 7 street,2018-12-03 00:00:00,2018-12-07 23:59:59,B
21834,227248,west 129 street,2018-09-12 16:10:44,2018-10-12 23:59:59,M
21835,227249,west 129 street,2018-09-12 16:10:44,2018-10-12 23:59:59,M
21836,227538,lenox avenue,2018-09-12 16:22:10,2018-10-12 23:59:59,M
21837,227539,lenox avenue,2018-09-12 16:22:10,2018-10-12 23:59:59,M
21838,81096,lakeview place,2018-06-11 00:00:00,2018-09-09 23:58:59,X
21839,165983,east 71 street,2018-11-03 00:00:00,2018-11-04 23:58:59,M
21840,238754,west 155 street,2018-07-15 00:00:00,2018-10-13 23:58:59,M
21841,165481,east 58 street,2018-10-13 00:00:00,2018-11-12 23:58:59,M
21842,166091,east 98 street,2018-10-30 15:43:35,2018-12-31 23:59:59,M
21843,166092,east 98 street,2018-10-30 15:43:35,2018-12-31 23:59:59,M
21844,166097,east 98 street,2018-10-30 15:43:36,2018-12-31 23:59:59,M
21845,173036,west 130 street,2018-10-30 15:24:13,2018-12-31 23:59:59,M
21846,173037,west 130 street,2018-10-30 15:24:13,2018-12-31 23:59:59,M
21847,92653,19 avenue,2018-10-29 00:00:00,2018-12-14 23:59:59,Q
21848,92653,19 avenue,2018-10-29 00:00:00,2018-12-14 23:59:59,Q
21849,23216,john street,2018-10-01 00:00:00,2018-12-09 23:58:59,M
21850,23227,john street,2018-10-01 00:00:00,2018-12-09 23:58:59,M
21851,23242,greenwich street,2018-09-17 12:52:50,2018-12-09 23:58:59,M
21852,28416,east 22 street,2018-11-26 15:08:54,2018-12-20 23:58:59,B
21853,238758,west 155 street,2018-07-15 00:00:00,2018-10-13 23:58:59,M
21854,238758,west 155 street,2018-07-15 00:00:00,2018-10-13 23:58:59,M
21855,34897,north 7 street,2018-12-20 10:53:54,2018-12-23 23:58:59,B
21856,34897,north 7 street,2018-12-20 10:53:54,2018-12-23 23:58:59,B
21857,245170,fdr drive sb entrance e 34 st,2018-10-09 00:00:00,2018-10-13 23:58:59,M
21858,126894,narrows avenue,2018-08-29 00:00:00,2018-09-07 23:59:59,B
21859,126897,narrows avenue,2018-08-29 00:00:00,2018-09-07 23:59:59,B
21860,64583,199 street,2018-11-09 10:09:31,2018-11-17 23:58:59,Q
21861,6646,clovis road,2018-10-18 10:34:51,2018-11-17 23:58:59,S
21862,35054,2 street,2018-12-20 00:00:00,2019-03-20 23:58:59,Q
21863,67394,29 street,2018-10-01 00:00:00,2018-10-06 23:58:59,Q
21864,67394,29 street,2018-10-01 00:00:00,2018-10-06 23:58:59,Q
21865,29771,pacific street,2018-11-05 00:00:00,2018-12-06 23:58:59,B
21866,29771,pacific street,2018-11-05 00:00:00,2018-12-06 23:58:59,B
21867,94597,hollywood avenue,2018-11-01 10:36:48,2019-01-29 23:59:59,X
21868,33706,west 41 street,2018-10-18 00:00:00,2018-10-20 23:58:59,M
21869,33706,west 41 street,2018-10-18 00:00:00,2018-10-20 23:58:59,M
21870,68948,31 street,2018-09-08 00:00:00,2018-09-24 23:58:59,Q
21871,33706,west 41 street,2018-10-18 00:00:00,2018-10-20 23:58:59,M
21872,277899,west 135 street,2018-09-12 15:43:53,2018-10-12 23:59:59,M
21873,277900,west 135 street,2018-09-12 15:43:52,2018-10-12 23:59:59,M
21874,33940,west 39 street,2018-10-17 00:00:00,2018-10-20 23:58:59,M
21875,279245,12 avenue,2018-09-12 15:46:29,2018-10-12 23:59:59,M
21876,279245,12 avenue,2018-09-12 15:46:29,2018-10-12 23:59:59,M
21877,279247,12 avenue,2018-09-12 15:46:29,2018-10-12 23:59:59,M
21878,22415,strong place,2018-08-02 00:00:00,2018-08-06 23:59:59,B
21879,279248,12 avenue,2018-09-12 15:46:29,2018-10-12 23:59:59,M
21880,279249,12 avenue,2018-09-12 15:46:29,2018-10-12 23:59:59,M
21881,279410,fdr drive sb entrance e 34 st,2018-10-09 00:00:00,2018-10-13 23:58:59,M
21882,279410,fdr drive sb entrance e 34 st,2018-10-09 00:00:00,2018-10-13 23:58:59,M
21883,279410,fdr drive sb entrance e 34 st,2018-10-09 00:00:00,2018-10-13 23:58:59,M
21884,70217,east 151 street,2018-09-22 00:00:00,2018-09-24 23:58:59,X
21885,70217,east 151 street,2018-09-22 00:00:00,2018-09-24 23:58:59,X
21886,28196,east 17 street,2018-10-11 00:00:00,2018-10-13 23:58:59,B
21887,72754,broadway,2018-08-02 00:00:00,2018-08-17 23:59:59,M
21888,72760,broadway,2018-08-02 00:00:00,2018-08-17 23:59:59,M
21889,9017107,queens plaza north,2018-09-07 00:00:00,2018-09-18 23:58:59,Q
21890,9017107,queens plaza north,2018-09-07 00:00:00,2018-09-18 23:58:59,Q
21891,72895,broadway,2018-08-02 00:00:00,2018-08-17 23:59:59,M
21892,72900,broadway,2018-08-02 00:00:00,2018-08-17 23:59:59,M
21893,72908,broadway,2018-08-02 00:00:00,2018-08-17 23:59:59,M
21894,72908,broadway,2018-08-06 00:00:00,2018-08-17 23:59:59,M
21895,72913,broadway,2018-08-02 00:00:00,2018-08-17 23:59:59,M
21896,72914,broadway,2018-08-02 00:00:00,2018-08-17 23:59:59,M
21897,72914,broadway,2018-08-06 00:00:00,2018-08-17 23:59:59,M
21898,72749,sherman avenue,2018-08-03 00:00:00,2018-08-20 23:58:59,M
21899,72750,10 avenue,2018-08-03 00:00:00,2018-08-20 23:58:59,M
21900,282530,beach channel drive,2018-09-17 00:00:00,2018-11-19 23:59:59,Q
21901,167407,east 96 street,2018-10-31 00:00:00,2018-11-09 23:59:59,B
21902,32792,west 14 street,2018-10-30 15:07:25,2018-12-31 23:59:59,M
21903,32794,east 14 street,2018-10-30 15:08:27,2018-12-31 23:59:59,M
21904,283087,bruckner boulevard,2018-08-24 09:29:02,2018-11-21 23:59:59,X
21905,13927,franklin avenue,2018-06-25 08:20:29,2018-09-23 23:58:59,S
21906,15048,narrows road south,2018-08-30 09:17:57,2018-09-28 23:59:59,S
21907,15052,narrows road south,2018-08-30 09:17:56,2018-09-28 23:59:59,S
21908,15244,narrows road south,2018-08-30 09:17:55,2018-09-28 23:59:59,S
21909,9017107,queens plaza north,2018-09-07 00:00:00,2018-09-18 23:58:59,Q
21910,9017108,queens plaza north,2018-09-07 00:00:00,2018-09-18 23:58:59,Q
21911,9017108,queens plaza north,2018-09-07 00:00:00,2018-09-18 23:58:59,Q
21912,9017108,queens plaza north,2018-09-07 00:00:00,2018-09-18 23:58:59,Q
21913,70234,east 153 street,2018-07-20 10:29:44,2018-10-17 23:59:59,X
21914,75069,85 street,2018-09-24 00:00:00,2018-12-21 23:59:59,Q
21915,15048,narrows road south,2018-08-16 10:16:54,2018-11-14 23:58:59,S
21916,28416,east 22 street,2018-09-28 00:00:00,2018-12-17 23:58:59,B
21917,13807,castleton avenue,2018-07-10 00:00:00,2018-10-08 23:58:59,S
21918,9017108,queens plaza north,2018-09-07 00:00:00,2018-09-18 23:58:59,Q
21919,160194,newark avenue,2018-08-13 09:19:46,2018-09-08 23:58:59,S
21920,70458,locust avenue,2018-08-20 08:28:58,2018-11-16 23:59:59,X
21921,70459,locust avenue,2018-08-20 08:29:00,2018-11-16 23:59:59,X
21922,70461,locust avenue,2018-08-20 08:29:01,2018-11-16 23:59:59,X
21923,70474,locust avenue,2018-08-20 08:29:02,2018-11-16 23:59:59,X
21924,70477,locust avenue,2018-08-20 08:29:02,2018-11-16 23:59:59,X
21925,293821,west 123 street,2018-09-12 16:14:40,2018-10-12 23:59:59,M
21926,70478,locust avenue,2018-08-20 08:29:04,2018-11-16 23:59:59,X
21927,294121,west 129 street,2018-09-12 16:10:42,2018-10-12 23:59:59,M
21928,294122,west 129 street,2018-09-12 16:10:42,2018-10-12 23:59:59,M
21929,294434,west 123 street,2018-09-12 16:14:38,2018-10-12 23:59:59,M
21930,294717,east 14 street,2018-09-12 16:02:07,2018-10-12 23:59:59,M
21931,36588,47 road,2018-10-16 00:00:00,2018-10-20 23:58:59,Q
21932,13233,twin oak drive,2018-08-08 15:21:53,2018-08-17 23:58:59,S
21933,40559,56 drive,2018-10-11 00:00:00,2018-10-19 23:59:59,B
21934,40562,56 drive,2018-10-11 00:00:00,2018-10-19 23:59:59,B
21935,41496,56 drive,2018-10-11 00:00:00,2018-10-19 23:59:59,B
21936,41498,56 drive,2018-10-11 00:00:00,2018-10-19 23:59:59,B
21937,41587,56 drive,2018-10-11 00:00:00,2018-10-19 23:59:59,B
21938,98642,166 street,2018-10-29 00:00:00,2018-12-14 23:59:59,Q
21939,168303,atlantic avenue,2018-11-01 00:00:00,2018-11-04 23:58:59,B
21940,31274,metropolitan avenue,2018-11-05 00:00:00,2018-11-09 23:59:59,B
21941,31286,metropolitan avenue,2018-11-05 00:00:00,2018-11-09 23:59:59,B
21942,44345,olive street,2018-10-16 14:04:28,2018-11-10 23:58:59,B
21943,19283,west 13 street,2018-11-16 00:00:00,2018-11-20 23:59:59,B
21944,106912,canal place,2018-11-28 00:00:00,2019-01-01 23:58:59,X
21945,170930,foch boulevard,2018-09-06 15:48:10,2018-09-08 23:58:59,Q
21946,67918,30 street,2018-12-20 00:00:00,2019-01-01 23:58:59,Q
21947,170931,foch boulevard,2018-09-06 15:48:10,2018-09-08 23:58:59,Q
21948,168681,cypress hills street,2018-09-10 00:00:00,2018-12-09 23:58:59,Q
21949,44509,greene avenue,2018-10-24 00:00:00,2018-10-26 23:58:59,B
21950,44509,greene avenue,2018-10-24 00:00:00,2018-10-26 23:58:59,B
21951,40234,cyrus avenue,2018-08-15 00:00:00,2018-10-27 23:58:59,B
21952,33940,west 39 street,2018-10-17 00:00:00,2018-10-20 23:58:59,M
21953,33940,west 39 street,2018-10-17 00:00:00,2018-10-20 23:58:59,M
21954,4358,sweetbrook road,2018-07-03 09:42:21,2018-10-01 23:58:59,S
21955,4385,eltingville boulevard,2018-07-03 09:15:12,2018-10-01 23:58:59,S
21956,4387,eltingville boulevard,2018-07-03 09:15:12,2018-10-01 23:58:59,S
21957,4431,eltingville boulevard,2018-07-03 09:42:21,2018-10-01 23:58:59,S
21958,44734,willoughby avenue,2018-10-17 00:00:00,2018-10-20 23:58:59,B
21959,44734,willoughby avenue,2018-10-17 00:00:00,2018-10-20 23:58:59,B
21960,168763,beach channel drive,2018-09-17 00:00:00,2018-11-19 23:59:59,Q
21961,71617,mc clellan street,2018-11-09 00:00:00,2018-12-03 23:58:59,X
21962,30885,rutledge street,2018-09-19 00:00:00,2018-10-13 23:58:59,B
21963,280821,queens plaza north,2018-08-03 00:00:00,2018-08-07 23:58:59,Q
21964,280821,queens plaza north,2018-08-03 00:00:00,2018-08-07 23:58:59,Q
21965,280821,queens plaza north,2018-08-03 00:00:00,2018-08-07 23:58:59,Q
21966,280821,queens plaza north,2018-08-03 00:00:00,2018-08-07 23:58:59,Q
21967,280844,queens plaza north,2018-08-03 00:00:00,2018-08-07 23:58:59,Q
21968,280844,queens plaza north,2018-08-03 00:00:00,2018-08-07 23:58:59,Q
21969,280844,queens plaza north,2018-08-03 00:00:00,2018-08-07 23:58:59,Q
21970,280844,queens plaza north,2018-08-03 00:00:00,2018-08-07 23:58:59,Q
21971,280844,queens plaza north,2018-08-03 00:00:00,2018-08-07 23:58:59,Q
21972,71729,sheridan avenue,2018-08-24 09:25:58,2018-11-21 23:59:59,X
21973,11207,baden place,2018-12-12 14:50:46,2019-01-01 23:58:59,S
21974,112236,buttonwood road,2018-12-06 12:34:12,2019-01-01 23:58:59,S
21975,68219,38 avenue,2018-10-27 00:00:00,2018-12-23 23:58:59,Q
21976,193539,west 71 street,2018-11-10 00:00:00,2018-11-19 23:58:59,M
21977,193539,west 71 street,2018-11-10 00:00:00,2018-11-19 23:58:59,M
21978,164343,suffolk street,2018-11-30 00:00:00,2019-02-28 23:58:59,M
21979,31976,west 10 street,2018-10-01 00:00:00,2018-10-13 23:58:59,M
21980,28928,sterling place,2018-08-02 00:00:00,2018-08-06 23:59:59,B
21981,28935,sterling place,2018-08-02 00:00:00,2018-08-06 23:59:59,B
21982,32456,west 14 street,2018-09-12 16:00:40,2018-10-12 23:59:59,M
21983,163520,kings highway,2018-08-16 00:00:00,2018-08-18 23:58:59,B
21984,163520,kings highway,2018-08-16 00:00:00,2018-08-18 23:58:59,B
21985,163520,kings highway,2018-08-16 00:00:00,2018-08-18 23:58:59,B
21986,163521,kings highway,2018-08-16 00:00:00,2018-08-18 23:58:59,B
21987,163521,kings highway,2018-08-16 00:00:00,2018-08-18 23:58:59,B
21988,163521,kings highway,2018-08-16 00:00:00,2018-08-18 23:58:59,B
21989,167963,van sinderen avenue,2018-07-13 10:16:50,2018-09-16 23:58:59,B
21990,296139,6 avenue,2018-07-27 13:31:42,2018-08-07 23:58:59,M
21991,296146,broome street,2018-07-27 13:31:43,2018-08-07 23:58:59,M
21992,296162,6 avenue,2018-07-27 13:31:42,2018-08-07 23:58:59,M
21993,175860,east 179 street,2018-10-10 12:57:00,2018-11-10 23:58:59,X
21994,175860,east 179 street,2018-10-10 12:57:01,2018-11-10 23:58:59,X
21995,299016,dominick street,2018-07-27 13:31:43,2018-08-07 23:58:59,M
21996,12437,clove road,2018-09-06 08:51:53,2018-10-31 23:59:59,S
21997,12444,clove road,2018-09-06 08:51:54,2018-10-31 23:59:59,S
21998,32805,east 14 street,2018-09-12 16:02:00,2018-10-12 23:59:59,M
21999,32807,east 14 street,2018-09-12 16:02:02,2018-10-12 23:59:59,M
22000,12437,clove road,2018-09-10 00:00:00,2018-12-09 23:58:59,S
22001,12439,clove road,2018-09-10 00:00:00,2018-12-09 23:58:59,S
22002,16737,marine avenue,2018-09-06 00:00:00,2018-09-14 23:59:59,B
22003,16742,marine avenue,2018-09-06 00:00:00,2018-09-14 23:59:59,B
22004,16759,marine avenue,2018-09-06 00:00:00,2018-09-14 23:59:59,B
22005,131776,149 street,2018-10-29 00:00:00,2018-12-14 23:59:59,Q
22006,175507,96 street,2018-09-06 00:00:00,2018-09-08 23:58:59,Q
22007,175507,96 street,2018-09-06 00:00:00,2018-09-08 23:58:59,Q
22008,165983,east 71 street,2018-08-14 00:00:00,2018-08-17 23:58:59,M
22009,165983,east 71 street,2018-08-14 00:00:00,2018-08-17 23:58:59,M
22010,165983,east 71 street,2018-08-14 00:00:00,2018-08-17 23:58:59,M
22011,175508,96 street,2018-09-06 00:00:00,2018-09-08 23:58:59,Q
22012,175508,96 street,2018-09-06 00:00:00,2018-09-08 23:58:59,Q
22013,175861,east 179 street,2018-08-08 00:00:00,2018-09-08 23:58:59,X
22014,40808,east 40 street,2018-12-06 00:00:00,2018-12-10 23:59:59,B
22015,166344,west 129 street,2018-07-20 10:22:40,2018-08-18 23:58:59,M
22016,166344,west 129 street,2018-07-21 00:00:00,2018-08-18 23:58:59,M
22017,166344,west 129 street,2018-07-21 00:00:00,2018-08-18 23:58:59,M
22018,2031,sinclair avenue,2018-09-05 09:49:14,2018-11-15 23:58:59,S
22019,40804,east 38 street,2018-12-07 00:00:00,2018-12-11 23:59:59,B
22020,32121,dominick street,2018-07-27 13:31:43,2018-08-07 23:58:59,M
22021,32253,perry street,2018-06-01 00:00:00,2018-08-07 23:58:59,M
22022,176780,jerome avenue,2018-08-30 10:11:38,2018-11-27 23:59:59,X
22023,176781,jerome avenue,2018-08-30 10:11:38,2018-11-27 23:59:59,X
22024,166345,west 129 street,2018-07-20 10:22:40,2018-08-18 23:58:59,M
22025,166345,west 129 street,2018-07-21 00:00:00,2018-08-18 23:58:59,M
22026,76182,41 avenue,2018-08-24 10:37:49,2018-09-28 23:59:59,Q
22027,40806,east 39 street,2018-11-30 00:00:00,2018-12-05 23:59:59,B
22028,36838,45 road,2018-10-03 00:00:00,2018-11-02 23:58:59,Q
22029,37208,columbus avenue,2018-09-12 15:54:20,2018-10-12 23:59:59,M
22030,37214,columbus avenue,2018-09-12 15:54:25,2018-10-12 23:59:59,M
22031,38342,morningside avenue,2018-09-12 15:38:39,2018-10-12 23:59:59,M
22032,36558,east 67 street,2018-10-13 00:00:00,2018-10-15 23:58:59,M
22033,36558,east 67 street,2018-10-13 00:00:00,2018-10-15 23:58:59,M
22034,43828,amboy street,2018-10-12 00:00:00,2018-10-15 23:58:59,B
22035,38355,morningside avenue,2018-09-12 15:38:45,2018-10-12 23:59:59,M
22036,38356,morningside avenue,2018-09-12 15:38:47,2018-10-12 23:59:59,M
22037,38445,12 avenue,2018-09-12 15:46:26,2018-10-12 23:59:59,M
22038,38482,morningside avenue,2018-09-12 15:38:53,2018-10-12 23:59:59,M
22039,38482,morningside avenue,2018-09-12 15:38:53,2018-10-12 23:59:59,M
22040,38504,morningside avenue,2018-09-12 15:39:05,2018-10-12 23:59:59,M
22041,38504,morningside avenue,2018-09-12 15:39:06,2018-10-12 23:59:59,M
22042,38505,morningside avenue,2018-09-12 15:39:07,2018-10-12 23:59:59,M
22043,38505,morningside avenue,2018-09-12 15:39:08,2018-10-12 23:59:59,M
22044,40818,east 40 street,2018-12-06 00:00:00,2018-12-10 23:59:59,B
22045,38641,morningside avenue,2018-09-12 15:39:13,2018-10-12 23:59:59,M
22046,38641,morningside avenue,2018-09-12 15:39:13,2018-10-12 23:59:59,M
22047,38720,lenox avenue,2018-09-12 16:22:11,2018-10-12 23:59:59,M
22048,38721,lenox avenue,2018-09-12 16:22:13,2018-10-12 23:59:59,M
22049,173773,broadway,2018-08-06 00:00:00,2018-08-17 23:59:59,M
22050,173776,broadway,2018-08-06 00:00:00,2018-08-17 23:59:59,M
22051,173777,broadway,2018-08-06 00:00:00,2018-08-17 23:59:59,M
22052,173778,broadway,2018-08-06 00:00:00,2018-08-17 23:59:59,M
22053,38758,west 135 street,2018-09-12 15:43:56,2018-10-12 23:59:59,M
22054,38845,lenox avenue,2018-09-12 16:22:17,2018-10-12 23:59:59,M
22055,2031,sinclair avenue,2018-10-18 08:59:45,2018-11-30 23:59:59,S
22056,86359,neill avenue,2018-10-18 10:01:35,2019-01-15 23:59:59,X
22057,20973,43 street,2018-11-13 00:00:00,2018-11-16 23:59:59,B
22058,20955,49 street,2018-11-03 00:00:00,2018-11-12 23:58:59,B
22059,20955,49 street,2018-11-03 00:00:00,2018-11-12 23:58:59,B
22060,20955,49 street,2018-11-03 00:00:00,2018-11-12 23:58:59,B
22061,41121,east 49 street,2018-12-07 00:00:00,2018-12-11 23:59:59,B
22062,41135,east 49 street,2018-12-07 00:00:00,2018-12-11 23:59:59,B
22063,8187,tonking road,2018-09-26 07:12:23,2018-10-26 23:58:59,S
22064,69979,sheridan avenue,2018-12-22 00:00:00,2018-12-31 23:58:59,X
22065,70375,eagle avenue,2018-12-11 16:02:27,2019-01-01 23:58:59,X
22066,41135,east 49 street,2018-11-30 00:00:00,2018-12-07 23:59:59,B
22067,41270,east 54 street,2018-12-06 00:00:00,2018-12-07 23:59:59,B
22068,41720,avenue d,2018-11-30 00:00:00,2018-12-07 23:59:59,B
22069,41726,avenue d,2018-11-30 00:00:00,2018-12-07 23:59:59,B
22070,86860,van nest avenue,2018-10-12 07:39:38,2019-01-09 23:59:59,X
22071,164344,suffolk street,2018-11-30 00:00:00,2019-02-28 23:58:59,M
22072,215773,west 14 street,2018-10-30 15:07:22,2018-12-31 23:59:59,M
22073,33395,11 avenue,2018-10-30 16:09:05,2018-12-31 23:59:59,M
22074,33397,11 avenue,2018-10-30 16:09:07,2018-12-31 23:59:59,M
22075,7442,st andrews road,2018-10-23 10:43:08,2019-01-01 23:58:59,S
22076,74197,70 street,2018-10-27 00:00:00,2018-12-23 23:58:59,Q
22077,20173,61 street,2018-08-29 00:00:00,2018-09-07 23:59:59,B
22078,47087,christopher avenue,2018-10-12 00:00:00,2018-10-15 23:58:59,B
22079,47087,christopher avenue,2018-10-12 00:00:00,2018-10-15 23:58:59,B
22080,179454,16 road,2018-10-29 00:00:00,2018-12-14 23:59:59,Q
22081,179454,16 road,2018-10-29 00:00:00,2018-12-14 23:59:59,Q
22082,179455,16 road,2018-10-29 00:00:00,2018-12-14 23:59:59,Q
22083,179455,16 road,2018-10-29 00:00:00,2018-12-14 23:59:59,Q
22084,179473,francis lewis boulevard,2018-10-29 00:00:00,2018-12-14 23:59:59,Q
22085,77174,locust avenue,2018-08-20 08:29:06,2018-11-16 23:59:59,X
22086,77176,locust avenue,2018-08-20 08:29:07,2018-11-16 23:59:59,X
22087,165639,east 70 street,2018-12-15 00:00:00,2018-12-17 23:58:59,M
22088,165639,east 70 street,2018-12-15 00:00:00,2018-12-17 23:58:59,M
22089,15443,st marys avenue,2018-08-28 09:41:35,2018-09-27 23:58:59,S
